,,,,,
,Data Dictionary,,,,
,240,E6_7,"E6_7. Do you strongly agree, agree, disagree or strongly disagree with the following statement? The government should increase opportunities for women in business and industry",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,241,E6_8,"E6_8. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Pill testing should be allowed at music festivals",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,242,E7,E7. If a referendum were held to recognise Indigenous Australians in the Constitution would you support or oppose such a change to the Constitution?,1,Strongly support
,,,,2,Support
,,,,3,Oppose
,,,,4,Strongly oppose
,,,,999,Item skipped
,243,E8_1_Order,E8_1_Order. E8_1 response frame randomised,,
,244,E8_1,"E8_1. Here is a list of four aims that different people would give priority. If you had to choose among these four aims, which would be your fir",1,Maintain order in the nation
,,,,2,Give people more say in important government decisions
,,,,3,Fight rising prices
,,,,4,Protect freedom of speech
,,,,999,Item skipped
,245,E8_2_Order,E8_2_Order. E8_2 response frame randomised,,
,246,E8_2,E8_2. Which would be your second choice?,1,Maintain order in the nation
,,,,2,Give people more say in important government decisions
,,,,3,Fight rising prices
,,,,4,Protect freedom of speech
,,,,999,Item skipped
,247,E9_Order,E9_Order. E9 statements randomised,,
,248,E9_1,"E9_1. Please say whether you strongly agree, agree, disagree or strongly disagree with each of these statements. - Many women interpret innocent remarks or acts as being sexist",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,249,E9_2,"E9_2. Please say whether you strongly agree, agree, disagree or strongly disagree with each of these statements. - Women fail to appreciate what men do for them",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,250,E9_3,"E9_3. Please say whether you strongly agree, agree, disagree or strongly disagree with each of these statements. - Women seek to gain power by getting control over men",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,251,F1,F1. How important do you feel the Queen and the Royal Family are to Australia?,1,Very important
,,,,2,Fairly important
,,,,3,Not very important
,,,,999,Item skipped
,252,F2,"F2. Do you think that Australia should become a republic with an Australian head of state, or should the Queen be retained as head of state?",1,Strongly favour becoming republic
,,,,2,Favour becoming republic
,,,,3,Favour retaining the Queen as head of state
,,,,4,Strongly favour retaining the Queen as head of state
,,,,999,Item skipped
,253,F3,F3. How important do you think the Australian alliance with the United States under the ANZUS treaty is for protecting Australia's security?,1,Very important
,,,,2,Fairly important
,,,,3,Not very important
,,,,4,Not at all important
,,,,999,Item skipped
,254,F4,"F4. If Australia's security were threatened by some other country, how much trust do you feel Australia can have in the United States to come to Australia's defence?",1,A great deal
,,,,2,A fair amount
,,,,3,Not very much
,,,,4,None at all
,,,,999,Item skipped
,255,F5_Order,F5_Order. F5 statements randomised,,
,256,F5_1,"F5_1. In your opinion, are any of the following countries likely to pose a threat to Australia's security? Japan",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,257,F5_2,"F5_2. In your opinion, are any of the following countries likely to pose a threat to Australia's security? United States",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,258,F5_3,"F5_3. In your opinion, are any of the following countries likely to pose a threat to Australia's security? China",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,259,F5_4,"F5_4. In your opinion, are any of the following countries likely to pose a threat to Australia's security? Vietnam",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,260,F5_5,"F5_5. In your opinion, are any of the following countries likely to pose a threat to Australia's security? Malaysia",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,261,F5_6,"F5_6. In your opinion, are any of the following countries likely to pose a threat to Australia's security? Indonesia",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,262,F5_7,"F5_7. In your opinion, are any of the following countries likely to pose a threat to Australia's security? Russia",1,Very likely
,,,,2,Fairly likely
,,,,3,Not very likely
,,,,999,Item skipped
,263,F6_Order,F6_Order. F6 statements randomised,,
,264,F6_1,"F6_1. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Australia's defence is stronger now than it was 10 years ago",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,265,F6_2,"F6_2. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Australia would be able to defend itself successfully if it were ever attacked",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,266,F6_3,"F6_3. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Australia's trading future lies in Asia",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,267,F6_4,"F6_4. Do you strongly agree, agree, disagree or strongly disagree with the following statement? Australia should provide military assistance for the war on terrorism",1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,268,F7,F7. Do you think the number of immigrants allowed into Australia nowadays should be reduced or increased?,1,Increased a lot
,,,,2,Increased a little
,,,,3,Remain about the same as it is
,,,,4,Reduced a little
,,,,5,Reduced a lot
,,,,999,Item skipped
,269,F8_Order,F8_Order. F8 statements randomised,,
,270,F8_1,F8_1. There are different opinions about the effects that immigrants have on Australia. How much do you agree or disagree with each of the following statements? Immigrants increase the crime rate,1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,271,F8_2,F8_2. There are different opinions about the effects that immigrants have on Australia. How much do you agree or disagree with each of the following statements? Immigrants are generally good for Australia's economy,1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,272,F8_3,F8_3. There are different opinions about the effects that immigrants have on Australia. How much do you agree or disagree with each of the following statements? Immigrants take jobs away from people who are born in Australia,1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,273,F8_4,F8_4. There are different opinions about the effects that immigrants have on Australia. How much do you agree or disagree with each of the following statements? Immigrants make Australia more open to new ideas and cultures,1,Strongly agree
,,,,2,Agree
,,,,3,Neither agree nor disagree
,,,,4,Disagree
,,,,5,Strongly disagree
,,,,999,Item skipped
,274,F9,F9. How serious a threat do you think global warming will pose to you or your way of life in your lifetime?,1,Very serious
,,,,2,Fairly serious
,,,,3,Not very serious
,,,,4,Not at all serious
,,,,999,Item skipped
,275,F10_Order,F10_Order. F10 statements randomised,,
,276,F10_1,F10_1. Do you think the following statement is true or false? Australia became a federation in 1901,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,277,F10_2,F10_2. Do you think the following statement is true or false? There are 75 members of the House of Representatives,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,278,F10_3,F10_3. Do you think the following statement is true or false? The Constitution can only be changed by the High Court,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,279,F10_4,F10_4. Do you think the following statement is true or false? The Senate election is based on proportional representation,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,280,F10_5,F10_5. Do you think the following statement is true or false? No one may stand for Federal parliament unless they pay a deposit,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,281,F10_6,F10_6. Do you think the following statement is true or false? The longest time allowed between Federal elections for the House of Representatives is four years,1,TRUE
,,,,2,FALSE
,,,,998,Don't know
,,,,999,Item skipped
,282,G1,G1. How old were you when you left secondary school?,-4,Still at secondary school
,,,,-3,Went to primary school only
,,,,-2,No formal schooling
,,,,999,Item skipped
,283,G2,"G2. In all, how many years of tertiary study have you completed since you left secondary school?",999,Item skipped
,284,G3,"G3. Have you obtained a trade qualification, a degree or a diploma, or any other qualification since leaving school? What is your highest qualification?If you are qualified, please select your highest qualification.",1,No qualification since leaving school
,,,,2,Postgraduate Degree or Postgraduate Diploma
,,,,3,Bachelor Degree (including Honours)
,,,,4,Undergraduate Diploma
,,,,5,Associate Diploma
,,,,6,Trade qualification
,,,,7,Non-trade qualification
,,,,999,Item skipped
,285,G4,"G4. Now some questions about the work you are doing now. Last week, what were you mainly doing?",1,Working full-time for pay
,,,,2,Working part-time for pay
,,,,3,Unemployed - looking for full-time work
,,,,4,Unemployed - looking for part-time work
,,,,5,Retired from paid work
,,,,6,A full-time school or university student
,,,,7,Family or caring responsibilities
,,,,96,Other (please specify)
,,,,999,Item skipped
,286,G4_other,"G4. Last week, what were you mainly doing? (other specify)",,
,287,G5_Work,G5_Work. Do you currently or have you ever worked for pay?,999,Item Skipped
,288,G5_Code,G5_Code. What kind of work do you do? ANZSCO 1-Digit Code. Confidentialised Variable - Please contact ADA to arrange access to 4-digit code.,1,Managers
,,,,2,Professionals
,,,,3,Technicians and Trades Workers
,,,,4,Community and Personal Service Workers
,,,,5,Clerical and Administrative Workers
,,,,6,Sales Workers
,,,,7,Machinery Operators and Drivers
,,,,8,Labourers
,,,,9,Other (insufficiently detailed)
,,,,99997,Does not apply
,,,,99999,Item Skipped
,289,G5_A_r,EMBARGO VARIABLE G5_A_r G5_A. What kind of work do you do? Full job title PLEASE CONTACT ADA TO REQUEST RESTRICTED DATA,9,Restricted Data
,290,G5_B_r,EMBARGO VARIABLE G5_B. What are (or were) the main tasks that you usually perform? PLEASE CONTACT ADA TO REQUEST RESTRICTED DATA,9,Restricted Data
,291,G5_C_r,EMBARGO VARIABLE G5_C. What kind of business or industry is (or was) that in? PLEASE CONTACT ADA TO REQUEST RESTRICTED DATA,9,Restricted Data
,292,G5_D,G5_D. Which of the following best describes the position that you hold (or held most recently)?,1,Upper managerial
,,,,2,Middle managerial
,,,,3,Lower managerial
,,,,4,Supervisory
,,,,5,Non-supervisory
,,,,999,Item skipped
,293,G5_E,G5_E. Whom do (or did) you work for?,1,Self-employed
,,,,2,Employee in private company or business
,,,,3,Employee of Federal / State / Local Government
,,,,4,Employee in family business or farm
,,,,999,Item skipped
,294,G5_F,"G5_F. As an official part of your job, do (or did) you directly supervise the work of other employees or tell other employees what work to do?",1,Yes
,,,,2,No
,,,,999,Item skipped
,295,G6,G6. Do you belong to a trade union?,1,Yes
,,,,2,No
,,,,999,Item skipped
,296,H1,H1. Are you male or female?,1,Male
,,,,2,Female
,,,,3,Other
,,,,999,Item skipped
,297,H1b,H1b. Which of the following options best describes how you think of yourself?,1,Heterosexual or Straight
,,,,2,Gay or Lesbian
,,,,3,Bisexual
,,,,4,Other
,,,,97,Prefer not to say
,,,,999,Item skipped
,298,H2,H2. In what year were you born?,-97,Prefer not to say
,,,,999,Item skipped
,299,H3_1,H3_1. In which country were you born?,0,Inadequately Described
,,,,1,At Sea
,,,,3,Not Stated
,,,,4,Unknown (for use in economic statistics: the destination or origin of the goods is unknown)
,,,,5,Unidentified (for use in economic statistics: the country reported on import/export documentation is not recognised)
,,,,12,Other (please specify)
,,,,911,"Europe, nfd"
,,,,912,"Former USSR, nfd"
,,,,913,"Former Yugoslavia, nfd"
,,,,914,"Czechoslovakia, nfd"
,,,,915,"Kurdistan, nfd"
,,,,916,"East Asia, nfd"
,,,,917,"Asia, nfd"
,,,,918,"Africa, nfd"
,,,,921,"Serbia and Montenegro, nfd"
,,,,922,"Channel Islands, nfd"
,,,,924,"Netherlands Antilles, nfd"
,,,,1000,Oceania and Antarctica
,,,,1100,Australia (includes External Territories)
,,,,1101,Australia
,,,,1102,Norfolk Island
,,,,1199,"Australian External Territories, nec"
,,,,1201,New Zealand
,,,,1300,Melanesia
,,,,1301,New Caledonia
,,,,1302,Papua New Guinea
,,,,1303,Solomon Islands
,,,,1304,Vanuatu
,,,,1400,Micronesia
,,,,1401,Guam
,,,,1402,Kiribati
,,,,1403,Marshall Islands
,,,,1404,"Micronesia, Federated States of"
,,,,1405,Nauru
,,,,1406,Northern Mariana Islands
,,,,1407,Palau
,,,,1500,Polynesia (excludes Hawaii)
,,,,1501,Cook Islands
,,,,1502,Fiji
,,,,1503,French Polynesia
,,,,1504,Niue
,,,,1505,Samoa
,,,,1506,"Samoa, American"
,,,,1507,Tokelau
,,,,1508,Tonga
,,,,1511,Tuvalu
,,,,1512,Wallis and Futuna
,,,,1513,Pitcairn Islands
,,,,1599,"Polynesia (excludes Hawaii), nec"
,,,,1600,Antarctica
,,,,1601,Adelie Land (France)
,,,,1602,Argentinian Antarctic Territory
,,,,1603,Australian Antarctic Territory
,,,,1604,British Antarctic Territory
,,,,1605,Chilean Antarctic Territory
,,,,1606,Queen Maud Land (Norway)
,,,,1607,Ross Dependency (New Zealand)
,,,,2000,North-West Europe
,,,,2100,"United Kingdom, Channel Islands and Isle of Man"
,,,,2102,England
,,,,2103,Isle of Man
,,,,2104,Northern Ireland
,,,,2105,Scotland
,,,,2106,Wales
,,,,2107,Guernsey
,,,,2108,Jersey
,,,,2201,Ireland
,,,,2300,Western Europe
,,,,2301,Austria
,,,,2302,Belgium
,,,,2303,France
,,,,2304,Germany
,,,,2305,Liechtenstein
,,,,2306,Luxembourg
,,,,2307,Monaco
,,,,2308,Netherlands
,,,,2311,Switzerland
,,,,2400,Northern Europe
,,,,2401,Denmark
,,,,2402,Faroe Islands
,,,,2403,Finland
,,,,2404,Greenland
,,,,2405,Iceland
,,,,2406,Norway
,,,,2407,Sweden
,,,,2408,Aland Islands
,,,,3000,Southern and Eastern Europe
,,,,3100,Southern Europe
,,,,3101,Andorra
,,,,3102,Gibraltar
,,,,3103,Holy See
,,,,3104,Italy
,,,,3105,Malta
,,,,3106,Portugal
,,,,3107,San Marino
,,,,3108,Spain
,,,,3200,South Eastern Europe
,,,,3201,Albania
,,,,3202,Bosnia and Herzegovina
,,,,3203,Bulgaria
,,,,3204,Croatia
,,,,3205,Cyprus
,,,,3206,Former Yugoslav Republic of Macedonia (FYROM)
,,,,3207,Greece
,,,,3208,Moldova
,,,,3211,Romania
,,,,3212,Slovenia
,,,,3214,Montenegro
,,,,3215,Serbia
,,,,3216,Kosovo
,,,,3300,Eastern Europe
,,,,3301,Belarus
,,,,3302,Czech Republic
,,,,3303,Estonia
,,,,3304,Hungary
,,,,3305,Latvia
,,,,3306,Lithuania
,,,,3307,Poland
,,,,3308,Russian Federation
,,,,3311,Slovakia
,,,,3312,Ukraine
,,,,4000,North Africa and the Middle East
,,,,4100,North Africa
,,,,4101,Algeria
,,,,4102,Egypt
,,,,4103,Libya
,,,,4104,Morocco
,,,,4105,Sudan
,,,,4106,Tunisia
,,,,4107,Western Sahara
,,,,4108,Spanish North Africa
,,,,4111,South Sudan
,,,,4200,Middle East
,,,,4201,Bahrain
,,,,4202,Gaza Strip and West Bank
,,,,4203,Iran
,,,,4204,Iraq
,,,,4205,Israel
,,,,4206,Jordan
,,,,4207,Kuwait
,,,,4208,Lebanon
,,,,4211,Oman
,,,,4212,Qatar
,,,,4213,Saudi Arabia
,,,,4214,Syria
,,,,4215,Turkey
,,,,4216,United Arab Emirates
,,,,4217,Yemen
,,,,5000,South-East Asia
,,,,5100,Mainland South-East Asia
,,,,5101,"Myanmar, The Republic of the Union of"
,,,,5102,Cambodia
,,,,5103,Laos
,,,,5104,Thailand
,,,,5105,Vietnam
,,,,5200,Maritime South-East Asia
,,,,5201,Brunei Darussalam
,,,,5202,Indonesia
,,,,5203,Malaysia
,,,,5204,Philippines
,,,,5205,Singapore
,,,,5206,Timor-Leste
,,,,6000,North-East Asia
,,,,6100,Chinese Asia (includes Mongolia)
,,,,6101,China (excludes SARs and Taiwan)
,,,,6102,Hong Kong (SAR of China)
,,,,6103,Macau (SAR of China)
,,,,6104,Mongolia
,,,,6105,Taiwan
,,,,6200,Japan and the Koreas
,,,,6201,Japan
,,,,6202,"Korea, Democratic People's Republic of (North)"
,,,,6203,"Korea, Republic of (South)"
,,,,7000,Southern and Central Asia
,,,,7100,Southern Asia
,,,,7101,Bangladesh
,,,,7102,Bhutan
,,,,7103,India
,,,,7104,Maldives
,,,,7105,Nepal
,,,,7106,Pakistan
,,,,7107,Sri Lanka
,,,,7200,Central Asia
,,,,7201,Afghanistan
,,,,7202,Armenia
,,,,7203,Azerbaijan
,,,,7204,Georgia
,,,,7205,Kazakhstan
,,,,7206,Kyrgyzstan
,,,,7207,Tajikistan
,,,,7208,Turkmenistan
,,,,7211,Uzbekistan
,,,,8000,Americas
,,,,8100,Northern America
,,,,8101,Bermuda
,,,,8102,Canada
,,,,8103,St Pierre and Miquelon
,,,,8104,United States of America
,,,,8200,South America
,,,,8201,Argentina
,,,,8202,"Bolivia, Plurinational State of"
,,,,8203,Brazil
,,,,8204,Chile
,,,,8205,Colombia
,,,,8206,Ecuador
,,,,8207,Falkland Islands
,,,,8208,French Guiana
,,,,8211,Guyana
,,,,8212,Paraguay
,,,,8213,Peru
,,,,8214,Suriname
,,,,8215,Uruguay
,,,,8216,"Venezuela, Bolivarian Republic of"
,,,,8299,"South America, nec"
,,,,8300,Central America
,,,,8301,Belize
,,,,8302,Costa Rica
,,,,8303,El Salvador
,,,,8304,Guatemala
,,,,8305,Honduras
,,,,8306,Mexico
,,,,8307,Nicaragua
,,,,8308,Panama
,,,,8400,Caribbean
,,,,8401,Anguilla
,,,,8402,Antigua and Barbuda
,,,,8403,Aruba
,,,,8404,Bahamas
,,,,8405,Barbados
,,,,8406,Cayman Islands
,,,,8407,Cuba
,,,,8408,Dominica
,,,,8411,Dominican Republic
,,,,8412,Grenada
,,,,8413,Guadeloupe
,,,,8414,Haiti
,,,,8415,Jamaica
,,,,8416,Martinique
,,,,8417,Montserrat
,,,,8421,Puerto Rico
,,,,8422,St Kitts and Nevis
,,,,8423,St Lucia
,,,,8424,St Vincent and the Grenadines
,,,,8425,Trinidad and Tobago
,,,,8426,Turks and Caicos Islands
,,,,8427,"Virgin Islands, British"
,,,,8428,"Virgin Islands, United States"
,,,,8431,St Barthelemy
,,,,8432,St Martin (French part)
,,,,8433,"Bonaire, Sint Eustatius and Saba"
,,,,8434,Curacao
,,,,8435,Sint Maarten (Dutch part)
,,,,9000,Sub-Saharan Africa
,,,,9100,Central and West Africa
,,,,9101,Benin
,,,,9102,Burkina Faso
,,,,9103,Cameroon
,,,,9104,Cabo Verde
,,,,9105,Central African Republic
,,,,9106,Chad
,,,,9107,"Congo, Republic of"
,,,,9108,"Congo, Democratic Republic of"
,,,,9111,Cote d'Ivoire
,,,,9112,Equatorial Guinea
,,,,9113,Gabon
,,,,9114,Gambia
,,,,9115,Ghana
,,,,9116,Guinea
,,,,9117,Guinea-Bissau
,,,,9118,Liberia
,,,,9121,Mali
,,,,9122,Mauritania
,,,,9123,Niger
,,,,9124,Nigeria
,,,,9125,Sao Tome and Principe
,,,,9126,Senegal
,,,,9127,Sierra Leone
,,,,9128,Togo
,,,,9200,Southern and East Africa
,,,,9201,Angola
,,,,9202,Botswana
,,,,9203,Burundi
,,,,9204,Comoros
,,,,9205,Djibouti
,,,,9206,Eritrea
,,,,9207,Ethiopia
,,,,9208,Kenya
,,,,9211,Lesotho
,,,,9212,Madagascar
,,,,9213,Malawi
,,,,9214,Mauritius
,,,,9215,Mayotte
,,,,9216,Mozambique
,,,,9217,Namibia
,,,,9218,Reunion
,,,,9221,Rwanda
,,,,9222,St Helena
,,,,9223,Seychelles
,,,,9224,Somalia
,,,,9225,South Africa
,,,,9226,Swaziland
,,,,9227,Tanzania
,,,,9228,Uganda
,,,,9231,Zambia
,,,,9232,Zimbabwe
,,,,9299,"Southern and East Africa, nec"
,,,,99999,Item skipped
,300,H3A_other,H3_1. In which country were you born? Other specify responses,,
,301,H3_2,H3_2. In which country was your mother born?,0,Inadequately Described
,,,,1,At Sea
,,,,3,Not Stated
,,,,4,Unknown (for use in economic statistics: the destination or origin of the goods is unknown)
,,,,5,Unidentified (for use in economic statistics: the country reported on import/export documentation is not recognised)
,,,,12,Other (please specify)
,,,,911,"Europe, nfd"
,,,,912,"Former USSR, nfd"
,,,,913,"Former Yugoslavia, nfd"
,,,,914,"Czechoslovakia, nfd"
,,,,915,"Kurdistan, nfd"
,,,,916,"East Asia, nfd"
,,,,917,"Asia, nfd"
,,,,918,"Africa, nfd"
,,,,921,"Serbia and Montenegro, nfd"
,,,,922,"Channel Islands, nfd"
,,,,924,"Netherlands Antilles, nfd"
,,,,1000,Oceania and Antarctica
,,,,1100,Australia (includes External Territories)
,,,,1101,Australia
,,,,1102,Norfolk Island
,,,,1199,"Australian External Territories, nec"
,,,,1201,New Zealand
,,,,1300,Melanesia
,,,,1301,New Caledonia
,,,,1302,Papua New Guinea
,,,,1303,Solomon Islands
,,,,1304,Vanuatu
,,,,1400,Micronesia
,,,,1401,Guam
,,,,1402,Kiribati
,,,,1403,Marshall Islands
,,,,1404,"Micronesia, Federated States of"
,,,,1405,Nauru
,,,,1406,Northern Mariana Islands
,,,,1407,Palau
,,,,1500,Polynesia (excludes Hawaii)
,,,,1501,Cook Islands
,,,,1502,Fiji
,,,,1503,French Polynesia
,,,,1504,Niue
,,,,1505,Samoa
,,,,1506,"Samoa, American"
,,,,1507,Tokelau
,,,,1508,Tonga
,,,,1511,Tuvalu
,,,,1512,Wallis and Futuna
,,,,1513,Pitcairn Islands
,,,,1599,"Polynesia (excludes Hawaii), nec"
,,,,1600,Antarctica
,,,,1601,Adelie Land (France)
,,,,1602,Argentinian Antarctic Territory
,,,,1603,Australian Antarctic Territory
,,,,1604,British Antarctic Territory
,,,,1605,Chilean Antarctic Territory
,,,,1606,Queen Maud Land (Norway)
,,,,1607,Ross Dependency (New Zealand)
,,,,2000,North-West Europe
,,,,2100,"United Kingdom, Channel Islands and Isle of Man"
,,,,2102,England
,,,,2103,Isle of Man
,,,,2104,Northern Ireland
,,,,2105,Scotland
,,,,2106,Wales
,,,,2107,Guernsey
,,,,2108,Jersey
,,,,2201,Ireland
,,,,2300,Western Europe
,,,,2301,Austria
,,,,2302,Belgium
,,,,2303,France
,,,,2304,Germany
,,,,2305,Liechtenstein
,,,,2306,Luxembourg
,,,,2307,Monaco
,,,,2308,Netherlands
,,,,2311,Switzerland
,,,,2400,Northern Europe
,,,,2401,Denmark
,,,,2402,Faroe Islands
,,,,2403,Finland
,,,,2404,Greenland
,,,,2405,Iceland
,,,,2406,Norway
,,,,2407,Sweden
,,,,2408,Aland Islands
,,,,3000,Southern and Eastern Europe
,,,,3100,Southern Europe
,,,,3101,Andorra
,,,,3102,Gibraltar
,,,,3103,Holy See
,,,,3104,Italy
,,,,3105,Malta
,,,,3106,Portugal
,,,,3107,San Marino
,,,,3108,Spain
,,,,3200,South Eastern Europe
,,,,3201,Albania
,,,,3202,Bosnia and Herzegovina
,,,,3203,Bulgaria
,,,,3204,Croatia
,,,,3205,Cyprus
,,,,3206,Former Yugoslav Republic of Macedonia (FYROM)
,,,,3207,Greece
,,,,3208,Moldova
,,,,3211,Romania
,,,,3212,Slovenia
,,,,3214,Montenegro
,,,,3215,Serbia
,,,,3216,Kosovo
,,,,3300,Eastern Europe
,,,,3301,Belarus
,,,,3302,Czech Republic
,,,,3303,Estonia
,,,,3304,Hungary
,,,,3305,Latvia
,,,,3306,Lithuania
,,,,3307,Poland
,,,,3308,Russian Federation
,,,,3311,Slovakia
,,,,3312,Ukraine
,,,,4000,North Africa and the Middle East
,,,,4100,North Africa
,,,,4101,Algeria
,,,,4102,Egypt
,,,,4103,Libya
,,,,4104,Morocco
,,,,4105,Sudan
,,,,4106,Tunisia
,,,,4107,Western Sahara
,,,,4108,Spanish North Africa
,,,,4111,South Sudan
,,,,4200,Middle East
,,,,4201,Bahrain
,,,,4202,Gaza Strip and West Bank
,,,,4203,Iran
,,,,4204,Iraq
,,,,4205,Israel
,,,,4206,Jordan
,,,,4207,Kuwait
,,,,4208,Lebanon
,,,,4211,Oman
,,,,4212,Qatar
,,,,4213,Saudi Arabia
,,,,4214,Syria
,,,,4215,Turkey
,,,,4216,United Arab Emirates
,,,,4217,Yemen
,,,,5000,South-East Asia
,,,,5100,Mainland South-East Asia
,,,,5101,"Myanmar, The Republic of the Union of"
,,,,5102,Cambodia
,,,,5103,Laos
,,,,5104,Thailand
,,,,5105,Vietnam
,,,,5200,Maritime South-East Asia
,,,,5201,Brunei Darussalam
,,,,5202,Indonesia
,,,,5203,Malaysia
,,,,5204,Philippines
,,,,5205,Singapore
,,,,5206,Timor-Leste
,,,,6000,North-East Asia
,,,,6100,Chinese Asia (includes Mongolia)
,,,,6101,China (excludes SARs and Taiwan)
,,,,6102,Hong Kong (SAR of China)
,,,,6103,Macau (SAR of China)
,,,,6104,Mongolia
,,,,6105,Taiwan
,,,,6200,Japan and the Koreas
,,,,6201,Japan
,,,,6202,"Korea, Democratic People's Republic of (North)"
,,,,6203,"Korea, Republic of (South)"
,,,,7000,Southern and Central Asia
,,,,7100,Southern Asia
,,,,7101,Bangladesh
,,,,7102,Bhutan
,,,,7103,India
,,,,7104,Maldives
,,,,7105,Nepal
,,,,7106,Pakistan
,,,,7107,Sri Lanka
,,,,7200,Central Asia
,,,,7201,Afghanistan
,,,,7202,Armenia
,,,,7203,Azerbaijan
,,,,7204,Georgia
,,,,7205,Kazakhstan
,,,,7206,Kyrgyzstan
,,,,7207,Tajikistan
,,,,7208,Turkmenistan
,,,,7211,Uzbekistan
,,,,8000,Americas
,,,,8100,Northern America
,,,,8101,Bermuda
,,,,8102,Canada
,,,,8103,St Pierre and Miquelon
,,,,8104,United States of America
,,,,8200,South America
,,,,8201,Argentina
,,,,8202,"Bolivia, Plurinational State of"
,,,,8203,Brazil
,,,,8204,Chile
,,,,8205,Colombia
,,,,8206,Ecuador
,,,,8207,Falkland Islands
,,,,8208,French Guiana
,,,,8211,Guyana
,,,,8212,Paraguay
,,,,8213,Peru
,,,,8214,Suriname
,,,,8215,Uruguay
,,,,8216,"Venezuela, Bolivarian Republic of"
,,,,8299,"South America, nec"
,,,,8300,Central America
,,,,8301,Belize
,,,,8302,Costa Rica
,,,,8303,El Salvador
,,,,8304,Guatemala
,,,,8305,Honduras
,,,,8306,Mexico
,,,,8307,Nicaragua
,,,,8308,Panama
,,,,8400,Caribbean
,,,,8401,Anguilla
,,,,8402,Antigua and Barbuda
,,,,8403,Aruba
,,,,8404,Bahamas
,,,,8405,Barbados
,,,,8406,Cayman Islands
,,,,8407,Cuba
,,,,8408,Dominica
,,,,8411,Dominican Republic
,,,,8412,Grenada
,,,,8413,Guadeloupe
,,,,8414,Haiti
,,,,8415,Jamaica
,,,,8416,Martinique
,,,,8417,Montserrat
,,,,8421,Puerto Rico
,,,,8422,St Kitts and Nevis
,,,,8423,St Lucia
,,,,8424,St Vincent and the Grenadines
,,,,8425,Trinidad and Tobago
,,,,8426,Turks and Caicos Islands
,,,,8427,"Virgin Islands, British"
,,,,8428,"Virgin Islands, United States"
,,,,8431,St Barthelemy
,,,,8432,St Martin (French part)
,,,,8433,"Bonaire, Sint Eustatius and Saba"
,,,,8434,Curacao
,,,,8435,Sint Maarten (Dutch part)
,,,,9000,Sub-Saharan Africa
,,,,9100,Central and West Africa
,,,,9101,Benin
,,,,9102,Burkina Faso
,,,,9103,Cameroon
,,,,9104,Cabo Verde
,,,,9105,Central African Republic
,,,,9106,Chad
